code_bassin_emploi,rome,rome_connexe,score
105,C1401,D1204,.21695633
105,C1401,N1202,.54631299
105,C1401,N2201,.79463029
105,D1401,G1303,.23160402
105,D1401,N1202,.5186221
105,D1401,K2111,.85818011
105,D1402,G1301,.57399082
105,D1402,G1303,.16998801
105,D1402,I1309,.10447061
105,D1403,N1202,.33229303
105,D1403,D1214,.7068342
105,D1403,G1301,.93802071
105,D1404,D1204,.9528178
105,D1404,G1303,.39236504
105,D1404,I1606,.0087427655
105,D1405,G1303,.36601272
105,D1405,K2111,.5966478
105,D1406,K2111,.29594591
105,D1407,I1309,.64271206
105,D1407,G1301,.70863408
105,D1407,K2111,.79602933
105,D1408,G1303,.70605886
105,D1408,K1903,.38330001
105,D1408,N1202,.76013255
105,D1501,D1202,.10512322
105,D1501,D1101,.86118811
105,D1501,D1209,.85861897
105,D1502,H2101,.19427067
105,D1502,D1101,.10379501
105,D1502,D1202,.93834329
105,D1503,D1202,.44941202
105,D1503,D1101,.17201342
105,D1503,D1208,.76948476
105,D1504,K2111,.46884912
105,D1504,N1202,.36603034
105,D1505,D1202,.57822049
105,D1505,J1405,.73955667
105,D1505,D1208,.91593933
105,D1506,D1208,.59659445
105,D1506,G1303,.067733631
105,D1506,D1202,.93670422
105,D1507,D1101,.049153112
105,D1507,H2101,.063635714
105,D1507,H3302,.44766229
105,D1508,D1203,.21386376
105,D1508,D1214,.92360026
105,D1508,D1204,.82743353
105,D1509,N1202,.10783384
105,D1509,A1416,.36352292
105,D1509,D1102,.77491325
105,E1101,N1202,.93497825
105,E1101,G1303,.91798723
105,E1102,D1211,.75004745
105,E1102,K2105,.527466
105,E1102,K2503,.16899855
105,E1103,K2502,.1164168
105,E1103,G1301,.29635566
105,E1104,K2502,.94250482
105,E1104,G1303,.22881489
105,E1104,K2105,.25999865
105,E1105,K2105,.3536638
105,E1105,K1903,.57126117
105,E1106,K2111,.42398033
105,E1106,I1304,.67927915
105,E1107,N1202,.70167857
105,E1107,G1301,.74899417
105,E1107,K2111,.26500762
105,E1108,I1604,.20140393
105,E1108,F1104,.67754668
105,E1108,K2503,.27439585
105,E1201,A1416,.10590625
105,E1201,D1102,.77764314
105,E1201,D1104,.33548436
105,E1202,F1104,.69917357
105,E1202,H3302,.014192084
105,E1203,J1405,.12482636
105,E1203,I1607,.39199895
105,E1203,A1416,.58050185
105,E1204,G1303,.60805517
105,E1204,D1204,.41920781
105,E1204,I1306,.40073621
105,E1205,I1606,.93374234
105,E1205,K2111,.92495024
105,E1205,F1106,.0069532027
105,G1401,D1202,.41661656
105,G1401,D1102,.81181842
105,G1401,D1101,.6158852
105,G1402,J1402,.81107837
105,G1402,D1104,.71446991
105,G1402,D1102,.18032394
105,G1403,N2201,.57836998
105,G1403,J1402,.91127658
105,G1403,K2111,.99737501
105,G1404,D1101,.14753011
105,G1404,D1104,.36660486
105,G1404,D1102,.76039892
105,G1501,D1208,.91257489
105,G1501,D1203,.41030571
105,G1501,D1104,.12454122
105,G1502,D1208,.69449151
105,G1502,D1106,.4786264
105,G1502,D1203,.50399649
105,G1503,A1416,.35300612
105,G1503,D1106,.56702709
105,G1601,D1208,.9404676
105,G1601,D1104,.7294299
105,G1601,D1101,.67167878
105,G1602,I1606,.56832135
105,G1602,J1402,.48693937
105,G1602,D1101,.30186573
105,G1603,D1208,.91641933
105,G1603,H3302,.63095868
105,G1603,D1202,.285943
105,G1604,D1202,.44165707
105,G1604,H3302,.79953545
105,G1604,D1203,.86860538
105,G1605,D1208,.47025943
105,G1605,D1203,.97909522
105,G1605,H3302,.44109344
105,G1801,D1106,.85479063
105,G1801,D1102,.86897796
105,G1801,D1104,.89134198
105,G1802,D1104,.64709705
105,G1802,D1202,.37079322
105,G1802,D1102,.58797473
105,G1803,D1202,.71562922
105,G1803,D1104,.38154593
105,G1803,D1106,.42245096
105,G1804,D1106,.91844547
105,G1804,D1204,.91180128
105,G1804,K2111,.76211315
105,H1201,K2111,.72630149
105,H1201,D1101,.77379352
105,H1201,H2101,.85263699
105,H1202,I1309,.6087386
105,H1202,F1104,.44981164
105,H1202,I1304,.60888118
105,H1203,F1104,.63791758
105,H1203,I1309,.92453337
105,H1203,I1304,.39740255
105,H1204,F1106,.66563231
105,H1204,D1208,.98249584
105,H1204,H2206,.31237155
105,H1205,K2111,.92507404
105,H1206,I1304,.55372024
105,H1206,I1310,.78292102
105,H1206,I1309,.69872558
105,H1207,H2602,.86342025
105,H1207,K2111,.75145751
105,H1207,F1104,.068257369
105,H1208,I1304,.12849204
105,H1208,I1309,.80697829
105,H1208,H2602,.19211623
105,H1209,H2602,.10430151
105,H1209,H2902,.90188897
105,H1209,I1309,.30911165
105,H1210,H2902,.47845703
105,H1210,K2111,.60370547
105,H1210,I1309,.45783779
105,H2301,I1306,.087053522
105,H2301,H3302,.035169847
105,H2301,H2102,.25712103
105,H2801,H2206,.85538322
105,H2801,F1603,.91164941
105,H2801,H2101,.35504147
105,H2802,F1702,.25268102
105,H2802,I1309,.94872642
105,H2802,F1610,.38465077
105,H2803,I1308,.53586632
105,H2803,I1306,.74644697
105,H2803,I1606,.5632813
105,H2804,I1602,.22941481
105,H2804,F1702,.16740926
105,H2804,H3302,.37638149
105,H2805,H3302,.39115617
105,H3201,H3302,.70036966
105,H3201,H2101,.66342407
105,H3201,H2102,.18293583
105,H3202,H2909,.42947862
105,H3202,I1310,.59687883
105,H3202,I1304,.49396548
105,H3203,H2909,.50659776
105,H3203,I1310,.055433962
105,H3203,I1304,.7032789
105,I1501,F1611,.45536637
105,I1501,F1604,.39478236
105,I1501,H2913,.39556792
105,I1502,I1310,.35020518
105,I1502,I1304,.19222192
105,I1502,I1601,.75014997
105,I1503,I1304,.8655892
105,I1503,F1103,.20844473
105,I1503,I1310,.90573996
105,J1301,J1405,.79013592
105,J1301,D1203,.55652052
105,J1301,J1410,.15920618
105,J1302,J1405,.81803668
105,J1302,D1203,.80224985
105,J1302,J1410,.70968974
105,J1303,D1203,.68052858
105,J1303,J1405,.57480001
105,J1303,J1410,.39002734
105,J1304,D1204,.29177007
105,J1304,D1203,.15753609
105,J1304,N2201,.8430292
105,J1305,D1203,.76247168
105,J1305,I1606,.85040432
105,J1305,N4102,.85782069
105,J1306,J1410,.75771314
105,J1306,J1402,.85815966
105,J1306,J1405,.58054173
105,J1307,D1203,.09078104
105,J1307,D1214,.48081937
105,J1307,J1410,.48615283
105,J1501,J1410,.11588155
105,J1501,J1402,.5325681
105,J1501,J1405,.35723907
105,J1502,J1402,.68350929
105,J1502,D1202,.37324187
105,J1502,D1203,.49985528
105,J1503,K2105,.37011054
105,J1504,K2105,.35228539
105,J1505,F1701,.9117012
105,J1505,F1702,.40499514
105,J1506,D1208,.68497312
105,J1506,J1402,.62015432
105,J1506,D1202,.823713
105,J1507,G1303,.46544573
105,J1507,N2201,.98874378
105,J1507,J1402,.19945367
105,K1801,G1303,.79136479
105,K1801,K1903,.19050112
105,K1801,J1402,.19608112
105,K1802,F1106,.49450347
105,K1802,F1201,.67102844
105,K1802,F1104,.35481513
105,K2201,H3302,.70466441
105,K2201,H2101,.70804554
105,K2202,F1702,.30689865
105,K2202,F1701,.20039424
105,K2202,I1606,.76750547
105,K2203,D1208,.57018912
105,K2203,K2502,.044517219
105,K2203,K2503,.26738775
105,K2204,N2201,.29935703
105,K2204,D1204,.67311788
105,K2204,D1208,.6825965
105,K2301,I1310,.82389885
105,K2301,I1308,.20770381
105,K2301,F1603,.85100836
105,K2302,F1104,.2779175
105,K2302,F1106,.39963064
105,K2302,K2111,.088851444
105,K2303,N4101,.95619553
105,K2303,F1605,.9170745
105,K2303,F1702,.94150221
105,K2304,H2909,.53699243
105,K2304,I1306,.83982307
105,K2304,I1604,.57165504
105,K2305,F1703,.77317399
105,K2305,F1605,.51279873
105,K2305,F1604,.062237032
105,K2306,I1309,.71857083
105,K2306,I1307,.27689797
105,K2306,I1304,.96970499
105,K2401,K2111,.14607143
105,K2401,K1903,.17945254
105,K2402,K2111,.39461604
105,K2402,I1304,.72758222
105,L1201,K2105,.10703672
105,L1201,K2503,.097803511
105,L1201,K1903,.54350442
105,L1202,K2105,.58636028
105,L1202,K1903,.86398506
105,L1202,K2503,.4169589
105,L1203,K2503,.16245586
105,L1203,K2105,.74602503
105,L1204,F1604,.35755104
105,L1204,F1701,.17749891
105,L1204,F1613,.012553729
105,L1301,K2105,.21303232
105,L1301,D1202,.66926694
105,L1301,K2503,.78732985
105,L1302,K1903,.20005564
105,L1302,K2105,.75835693
105,L1303,D1202,.61609113
105,L1303,K2105,.25479969
105,L1304,K2111,.25767574
105,L1304,D1209,.91682184
105,L1304,K2105,.16126408
105,L1401,G1303,.59327734
105,L1401,J1405,.929052
105,L1401,K1903,.66562796
105,M1101,D1212,.40576923
105,M1101,G1301,.87234116
105,M1101,I1304,.52760601
105,M1102,G1301,.9457956
105,M1102,I1304,.9229027
105,M1201,K1903,.54668117
105,M1201,N1202,.41545343
105,M1202,K2111,.44548744
105,M1202,D1208,.087627865
105,M1202,K2502,.44643977
105,M1203,I1606,.56571037
105,M1203,I1604,.15191533
105,M1203,K1903,.057051152
105,M1204,K2111,.81586671
105,M1204,K1903,.4003073
105,M1205,K1902,.52634078
105,M1205,K1903,.62135321
105,M1205,N1202,.37145799
105,M1206,K1903,.48112965
105,M1206,K1902,.079980016
105,M1206,K2111,.59195513
105,M1207,K2111,.88883108
105,M1207,N1202,.30621952
105,M1207,K1903,.57329649
105,M1601,G1303,.70737755
105,M1601,N2201,.43271706
105,M1601,N1202,.47476384
105,M1602,D1204,.66546422
105,M1602,J1405,.36278963
105,M1602,D1203,.02881637
105,M1603,G1303,.13081394
105,M1603,N2201,.7375375
105,M1603,N1202,.49001801
105,M1604,K1903,.19863622
105,M1604,N1202,.97666484
105,M1604,G1301,.84426993
105,M1605,F1104,.29672515
105,M1605,G1301,.72962469
105,M1605,F1202,.55982631
105,M1606,D1204,.06986288
105,M1606,G1303,.6086905
105,M1606,N2201,.57569015
105,M1607,D1204,.89764154
105,M1607,N1202,.85165036
105,M1607,K1903,.05363166
105,M1608,D1204,.45769322
105,M1608,D1102,.1398526
105,M1608,D1202,.21228874
105,M1609,N1202,.15370968
105,M1609,D1203,.37690035
105,M1609,J1405,.37115097
105,N1101,N2203,.34171152
105,N1101,H2101,.96784383
105,N1101,N4101,.25664294
105,N1102,N4101,.46102569
105,N1102,N4102,.29028961
105,N1102,N4105,.48076934
105,N1103,H2101,.21130341
105,N1103,I1304,.61835611
105,N1103,N4105,.35892051
105,N1104,H2913,.80814838
105,N1104,N4105,.48089615
105,N1104,H2914,.27031854
105,N1105,H3302,.87362766
105,N1105,F1704,.34642264
105,N1105,H2101,.13231833
105,N3101,K2503,.87488681
105,N3101,N1202,.64696604
105,N3101,I1304,.61898655
105,N3102,K2502,.14655241
105,N3102,I1606,.69262695
105,N3102,K2503,.16588883
105,N3103,N2201,.65443319
105,N3103,D1204,.51308918
105,N3103,I1602,.98100042
201,A1501,J1303,.66241884
201,A1501,J1307,.56686121
201,A1501,J1305,.41925871
201,A1502,K2111,.79169571
201,A1502,F1503,.9599846
201,A1502,H2206,.12431436
201,A1503,J1303,.89076775
201,A1503,D1101,.86900598
201,A1503,K2111,.043411851
201,A1504,K2111,.28925258
201,A1504,J1301,.18614012
201,A1504,I1103,.28420222
201,B1201,B1603,.59103841
201,B1201,H2902,.23294027
201,B1201,H3302,.81877095
201,C1101,M1805,.56181169
201,C1101,M1803,.62587738
201,C1101,I1103,.89355522
201,C1102,J1307,.67414886
201,C1102,C1501,.043285638
201,C1102,C1502,.7722615
201,C1103,C1504,.6275695
201,C1103,C1502,.56698376
201,C1103,C1501,.23983227
201,C1104,K2502,.31515437
201,C1104,K2503,.52664673
201,C1104,M1609,.34217751
201,C1105,M1805,.29513818
201,C1105,M1605,.72641623
201,C1105,M1803,.92548001
201,C1106,F1606,.98916632
201,C1106,G1204,.56434143
201,C1107,M1605,.44725245
201,C1107,F1106,.70697129
201,C1107,I1103,.80986828
201,C1108,M1805,.4090015
201,C1108,M1803,.95716435
201,C1109,J1305,.71510625
201,C1109,J1405,.58648562
201,C1109,J1410,.82385916
201,C1110,M1605,.032572668
201,C1110,M1609,.80998302
201,C1110,I1103,.44992682
201,C1401,M1605,.6090042
201,C1401,M1602,.6498695
201,C1401,C1502,.85917771
201,D1201,D1106,.76568663
201,D1201,D1102,.52708113
201,D1201,D1104,.46853647
201,D1202,D1101,.43688831
201,D1202,J1305,.23280187
201,D1202,D1104,.58467388
201,D1203,D1104,.57268548
201,D1203,J1307,.95321256
201,D1203,D1101,.97398245
201,D1204,J1307,.87983501
201,D1204,M1601,.7307024
201,D1204,J1305,.43572369
201,D1205,D1104,.71273351
201,D1205,H3302,.98645264
201,D1205,D1102,.78041142
201,D1206,H2206,.44869167
201,D1206,I1103,.92864096
201,D1206,F1604,.77027357
201,D1207,D1106,.75051838
201,D1207,D1101,.16673821
201,D1207,B1603,.54500985
201,D1208,J1305,.38297653
201,D1208,J1410,.70147979
201,D1208,D1102,.37420717
201,D1209,D1101,.23761152
201,D1209,D1102,.064899817
201,D1209,J1405,.014307335
201,D1210,J1305,.97267783
201,D1210,D1102,.76455826
201,D1210,D1101,.95652449
201,D1211,D1102,.6382038
201,D1211,J1405,.16960624
201,D1211,D1101,.2484342
201,D1212,D1104,.452005
201,D1212,D1102,.62915194
201,D1212,D1101,.075374141
201,D1213,J1405,.5127992
201,D1213,H1203,.23186545
201,D1213,D1101,.67923367
201,D1214,D1101,.49367416
201,D1214,J1405,.56498426
201,D1214,D1102,.83759278
201,D1301,D1106,.66097242
201,D1301,D1104,.15596518
201,D1301,D1102,.397515
201,E1201,E1301,.36862442
201,E1201,J1307,.66986549
201,E1201,D1102,.3836109
201,E1202,E1301,.15618591
201,E1202,I1103,.17329223
201,E1202,H3302,.61384344
201,E1203,E1301,.024605457
201,E1203,D1106,.30002272
201,E1203,J1405,.23506421
201,E1204,E1301,.63587767
201,E1204,H2202,.13860799
201,E1205,H2902,.86302459
201,E1205,F1106,.43781683
201,E1205,H1206,.1949344
201,E1401,H1206,.93622154
201,E1401,M1803,.21994759
201,E1401,M1805,.633991
201,E1402,H1206,.65894026
201,E1402,M1803,.35391209
201,E1402,K1204,.87806106
201,G1101,K2111,.058363177
201,G1101,M1601,.67021668
201,G1101,K1204,.51488549
201,G1102,M1803,.66078967
201,G1102,M1805,.67373723
201,G1102,K1204,.07716953
201,G1501,J1307,.48602879
201,G1501,D1102,.7742644
201,G1501,J1305,.48907799
201,G1502,J1301,.64370102
201,G1502,D1106,.94781357
201,G1502,J1305,.89001864
201,G1503,J1305,.080031119
201,G1503,D1106,.35349178
201,G1601,D1106,.84025013
201,G1601,I1103,.91021055
201,G1601,D1104,.56323463
201,G1602,D1104,.77347583
201,G1602,K2111,.38179687
201,G1602,J1402,.67719764
201,G1603,D1102,.79554051
201,G1603,D1106,.27767321
201,G1603,D1104,.065702893
201,G1604,D1102,.43679228
201,G1604,D1101,.63492221
201,G1604,D1104,.74960876
201,G1605,D1106,.048942134
201,G1605,J1301,.40188
201,G1605,D1102,.87400687
201,G1801,D1104,.11738934
201,G1801,D1102,.38312918
201,G1801,D1106,.53524363
201,G1802,D1106,.90322101
201,G1802,K2111,.65900695
201,G1802,D1104,.04061456
201,G1803,D1106,.10937598
201,G1803,D1102,.50045973
201,G1803,D1104,.010069789
201,G1804,D1106,.26691458
201,G1804,K2111,.16546181
201,H2101,H2902,.17323394
201,H2101,E1301,.95411998
201,H2101,D1102,.29494229
201,H2102,E1301,.17990844
201,H2102,H2202,.87690473
201,H2102,H3302,.60991281
201,H2301,H2202,.74794137
201,H2301,H2902,.74526423
201,H2301,H3302,.63517272
201,H2501,H3302,.31882015
201,H2502,H1210,.5308674
201,H2502,H1203,.58930975
201,H2502,H1206,.55808765
201,H2503,H2202,.24266799
201,H2503,H2914,.17534091
201,H2503,H1210,.13558798
201,H2504,H3302,.96686006
201,H2504,H2202,.30906373
201,H2505,H3302,.18321471
201,H2505,E1301,.90698135
201,H3101,E1301,.33774656
201,H3101,H2902,.38082656
201,H3101,H2202,.42975068
201,H3102,H3302,.95888817
201,H3102,H1210,.0041305115
201,I1401,M1805,.15558718
201,I1401,F1605,.50517493
201,I1401,M1810,.24246705
201,I1402,I1103,.11911364
201,I1402,F1603,.3717609
201,I1402,F1604,.92190665
201,I1501,H2911,.13832931
201,I1501,F1610,.1817216
201,I1501,F1606,.68910205
201,I1502,H2914,.28311536
201,I1502,H2206,.49018285
201,I1502,F1604,.5324012
201,I1503,F1603,.59549546
201,I1503,H3302,.78945065
201,I1503,F1605,.6106872
201,J1501,J1301,.74273497
201,J1501,J1410,.57224566
201,J1501,J1307,.11494935
201,J1502,J1402,.24779025
201,J1502,K1204,.09919171
201,J1502,J1307,.84577072
201,J1503,J1301,.1413991
201,J1504,I1103,.23124027
201,J1504,J1307,.55973005
201,J1505,J1307,.32495451
201,J1505,H1210,.38714036
201,J1506,J1402,.96778756
201,J1506,J1305,.38373625
201,J1506,J1307,.95251954
201,J1507,J1402,.52548867
201,J1507,K2111,.35980129
201,K1801,J1402,.88849109
201,K1801,K1204,.54710317
201,K1801,K2111,.15404196
201,K1802,K1204,.11925909
201,K1802,K2111,.39194518
201,K1802,K1601,.908512
201,K2301,H2202,.99683928
201,K2301,F1607,.058659971
201,K2301,F1604,.41527987
201,K2302,H1210,.20019536
201,K2302,H2206,.82873565
201,K2302,F1106,.18447159
201,K2303,F1603,.42106763
201,K2303,F1610,.62916458
201,K2303,F1606,.17960203
201,K2304,E1301,.16848339
201,K2304,H2202,.38902485
201,K2304,H2902,.51286852
201,K2305,F1607,.7803691
201,K2305,H2902,.17988443
201,K2305,H2911,.38633114
201,K2306,H1210,.28128967
201,K2306,I1103,.53762949
201,K2306,H1206,.7333346
201,L1101,K1204,.83100474
201,L1101,K2105,.94395036
201,L1101,K2111,.47967646
201,L1102,K2111,.62392545
201,L1102,K2502,.067920484
201,L1102,G1205,.73221397
201,L1103,K2111,.92715007
201,L1103,K1204,.14707093
201,L1103,K2502,.70648962
201,L1201,K2503,.9163928
201,L1201,K2105,.82723022
201,L1202,H1210,.25916773
201,L1202,K2105,.70080256
201,L1202,K2503,.21325718
201,L1203,K2105,.28680581
201,L1203,K2503,.66166085
201,L1204,F1604,.40709883
201,L1204,K2105,.26831344
201,L1204,F1501,.063345909
201,L1401,M1805,.61379093
201,L1401,K1204,.78437567
201,L1401,J1405,.044953391
201,M1101,H1206,.76752746
201,M1101,H1210,.4942629
201,M1102,H1210,.68273318
201,M1102,H1206,.40510121
201,M1401,M1605,.62284309
201,M1401,K1204,.5608772
201,M1401,K1601,.69849372
201,M1402,C1502,.47849363
201,M1402,M1805,.19619332
201,M1402,C1504,.19671358
201,M1403,H1206,.85238045
201,M1403,K1601,.85912192
201,M1403,H1203,.54085946
201,M1404,F1607,.69236237
201,M1404,F1604,.084244445
201,M1404,H2206,.75910127
201,M1501,C1501,.63784957
201,M1501,C1502,.29232129
201,M1501,C1504,.29725087
201,M1502,C1501,.87270713
201,M1502,M1805,.02810351
201,M1502,C1502,.82270694
201,M1503,C1501,.3924526
201,M1503,K1601,.80240273
201,M1503,C1502,.37340325
201,N1101,H2914,.5192951
201,N1101,H2911,.73775774
201,N1101,E1301,.81722981
201,N1102,H2202,.99691325
201,N1102,G1205,.26260376
201,N1102,H3302,.10493624
201,N1103,H2902,.93154866
201,N1103,E1301,.40186217
201,N1103,H3302,.40298951
201,N1104,H2914,.75535202
201,N1104,H3302,.17042676
201,N1104,H2911,.30100244
201,N1105,J1305,.98677731
201,N1105,H3302,.012919166
201,N1301,M1805,.55588937
201,N1301,H1210,.29222128
201,N1301,M1803,.14868402
201,N1302,M1803,.64398062
201,N1303,H2902,.18028247
201,N1303,I1103,.24438322
201,N1303,H3302,.15714118
201,N2101,K1204,.38296834
201,N2101,M1601,.22075868
201,N2101,D1106,.31215456
201,N2102,H1206,.87160927
201,N2102,K2111,.72641522
201,N2102,H1210,.4707464
201,N3101,K2111,.50841492
201,N3102,H2206,.16742003
201,N3102,J1305,.035395671
201,N3103,J1305,.8920272
201,N3103,K2111,.056027461
201,N3201,K2111,.77468777
201,N3202,F1608,.92619038
201,N3202,F1503,.23912029
201,N3202,F1610,.29554084
201,N3203,H2914,.12419078
201,N3203,H3302,.57978004
201,N4301,K2111,.46966437
201,N4301,K2503,.4585807
201,N4301,F1603,.9375264
201,N4302,J1305,.49629578
201,N4302,K2503,.24877994
201,N4401,K2503,.96993905
201,N4401,K1204,.91194725
201,N4402,G1205,.89741457
201,N4402,K2502,.83948517
201,N4402,K2503,.77175772
201,N4403,H3302,.87940329
203,A1501,A1407,.31570828
203,A1501,M1609,.72872627
203,A1501,J1307,.028159672
203,A1502,F1503,.67671221
203,A1502,A1407,.81230026
203,A1502,H2206,.73723918
203,A1503,D1104,.068372831
203,A1503,A1407,.57790524
203,A1503,K2111,.94247365
203,A1504,J1301,.92938346
203,A1504,J1305,.68568647
203,A1504,A1407,.18721031
203,B1201,K2111,.77893239
203,B1201,H2902,.11115448
203,B1201,D1106,.13757522
203,C1201,D1408,.12445924
203,C1201,D1403,.5463497
203,C1202,K2111,.072690785
203,C1202,D1403,.58753335
203,C1203,M1805,.43612549
203,C1203,D1403,.21253644
203,C1204,D1403,.35461015
203,C1204,M1601,.38974315
203,C1205,K2111,.61158484
203,C1205,M1609,.41370171
203,C1205,D1403,.15535127
203,C1206,D1403,.94955498
203,C1206,M1805,.42115647
203,C1207,K2111,.74623573
203,C1207,J1305,.86847597
203,C1207,M1805,.074068621
203,C1401,D1403,.49576923
203,C1401,M1602,.42789304
203,D1201,D1403,.95762348
203,D1201,D1102,.88785243
203,D1201,D1104,.91648412
203,D1202,D1102,.86155403
203,D1202,D1101,.39066985
203,D1202,A1407,.58249444
203,D1203,D1104,.65512586
203,D1203,A1407,.74485207
203,D1203,D1101,.89053202
203,D1204,I1604,.42626858
203,D1204,I1607,.59883142
203,D1204,J1305,.60298026
203,D1205,D1104,.95828968
203,D1205,D1106,.35838187
203,D1205,D1102,.94012582
203,D1206,F1604,.9659878
203,D1206,H2206,.15706179
203,D1206,F1603,.03157841
203,D1207,D1106,.98348528
203,D1207,D1101,.79100305
203,D1207,A1407,.95512551
203,D1208,D1102,.76560915
203,D1208,D1104,.42246097
203,D1208,J1307,.83404499
203,D1209,D1101,.097760096
203,D1209,D1403,.69024408
203,D1209,A1407,.86906904
203,D1210,D1101,.2072387
203,D1210,D1403,.78292471
203,D1210,A1407,.18228561
203,D1211,D1102,.034666415
203,D1211,D1403,.43017891
203,D1211,D1101,.13416436
203,D1212,D1403,.27919286
203,D1212,D1104,.96937525
203,D1212,D1102,.41074288
203,D1213,D1401,.65549624
203,D1213,D1101,.60039765
203,D1213,D1407,.27793929
203,D1214,D1102,.64205301
203,D1214,D1403,.56368935
203,D1214,D1104,.19400422
203,D1301,D1106,.44980997
203,D1301,D1104,.058484949
203,D1301,K2111,.29739615
203,E1201,D1102,.008025242
203,E1201,D1104,.83482569
203,E1201,J1307,.91526794
203,E1202,M1805,.59836107
203,E1202,K2602,.71255195
203,E1203,I1606,.62039387
203,E1203,I1607,.69558328
203,E1203,J1305,.63075864
203,E1204,K2503,.31867188
203,E1204,G1204,.047880597
203,E1205,M1805,.37838131
203,E1205,F1106,.48967823
203,E1205,H2902,.065777227
203,E1401,M1805,.14539386
203,E1401,D1403,.6548351
203,E1402,M1607,.40366808
203,E1402,D1403,.38942811
203,E1402,D1407,.82803184
203,G1101,D1403,.47444022
203,G1101,M1601,.56201518
203,G1102,M1805,.30375969
203,G1102,K2111,.39521506
203,G1102,M1607,.96828943
203,G1301,D1407,.9052906
203,G1301,D1403,.86330861
203,G1301,K2111,.097083233
203,G1302,I1605,.53467119
203,G1302,I1601,.56122172
