rome_id,rome_label,naf_id,naf_label,hirings
D1102,Boulangerie - viennoiserie,4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",527
D1102,Boulangerie - viennoiserie,5610C,Restauration de type rapide,995
D1103,Charcuterie - traiteur,1013B,Charcuterie,218
D1103,Charcuterie - traiteur,4711D,Supermarchés,147
D1103,Charcuterie - traiteur,4722Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,272
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1052Z,Fabrication de glaces et sorbets,84
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071B,Cuisson de produits de boulangerie,150
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071C,Boulangerie et boulangerie-pâtisserie,5633
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071D,Pâtisserie,905
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",353
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",242
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",5510Z,Hôtels et hébergement similaire,1120
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",5610A,Restauration traditionnelle,2500
D1105,Poissonnerie,4638A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques",271
D1105,Poissonnerie,4711F,Hypermarchés,274
D1105,Poissonnerie,4723Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",234
D1106,Vente en alimentation,0145Z,Élevage d'ovins et de caprins,17
D1106,Vente en alimentation,0321Z,Aquaculture en mer,38
D1106,Vente en alimentation,0322Z,Aquaculture en eau douce,3
D1106,Vente en alimentation,0893Z,Production de sel,4
D1106,Vente en alimentation,1013B,Charcuterie,322
D1106,Vente en alimentation,1071B,Cuisson de produits de boulangerie,590
D1106,Vente en alimentation,1071C,Boulangerie et boulangerie-pâtisserie,7594
D1106,Vente en alimentation,1071D,Pâtisserie,545
D1106,Vente en alimentation,1102B,Vinification,44
D1106,Vente en alimentation,4711A,Commerce de détail de produits surgelés,167
D1106,Vente en alimentation,4711B,Commerce d'alimentation générale,900
D1106,Vente en alimentation,4711C,Supérettes,379
D1106,Vente en alimentation,4711D,Supermarchés,3650
D1106,Vente en alimentation,4711E,Magasins multi-commerces,49
D1106,Vente en alimentation,4711F,Hypermarchés,2909
D1106,Vente en alimentation,4721Z,Commerce de détail de fruits et légumes en magasin spécialisé,461
D1106,Vente en alimentation,4722Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,652
D1106,Vente en alimentation,4723Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",245
D1106,Vente en alimentation,4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",876
D1106,Vente en alimentation,4725Z,Commerce de détail de boissons en magasin spécialisé,273
D1106,Vente en alimentation,4729Z,Autres commerces de détail alimentaires en magasin spécialisé,1016
D1106,Vente en alimentation,4730Z,Commerce de détail de carburants en magasin spécialisé,234
D1106,Vente en alimentation,4781Z,Commerce de détail alimentaire sur éventaires et marchés,713
D1106,Vente en alimentation,4789Z,Autres commerces de détail sur éventaires et marchés,55
D1106,Vente en alimentation,5610A,Restauration traditionnelle,3311
D1107,Vente en gros de produits frais,4711D,Supermarchés,222
D1107,Vente en gros de produits frais,5610A,Restauration traditionnelle,281
D1107,Vente en gros de produits frais,5610C,Restauration de type rapide,225
D1201,"Achat vente d'objets d'art, anciens ou d'occasion",4778C,Autres commerces de détail spécialisés divers,75
D1201,"Achat vente d'objets d'art, anciens ou d'occasion",4779Z,Commerce de détail de biens d'occasion en magasin,53
D1201,"Achat vente d'objets d'art, anciens ou d'occasion",9499Z,Autres organisations fonctionnant par adhésion volontaire,54
D1202,Coiffure,4645Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,375
D1202,Coiffure,4775Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,225
D1202,Coiffure,5610A,Restauration traditionnelle,1088
D1202,Coiffure,8411Z,Administration publique générale,909
D1202,Coiffure,9602A,Coiffure,18296
D1202,Coiffure,9602B,Soins de beauté,306
D1202,Coiffure,9700Z,Activités des ménages en tant qu'employeurs de personnel domestique,2
D1203,Hydrothérapie,5510Z,Hôtels et hébergement similaire,327
D1203,Hydrothérapie,8610Z,Activités hospitalières,57
D1203,Hydrothérapie,9604Z,Entretien corporel,2304
D1204,Location de véhicules ou de matériel de loisirs,5610A,Restauration traditionnelle,128
D1204,Location de véhicules ou de matériel de loisirs,7711A,Location de courte durée de voitures et de véhicules automobiles légers,201
D1204,Location de véhicules ou de matériel de loisirs,7721Z,Location et location-bail d'articles de loisirs et de sport,66
D1205,Nettoyage d'articles textiles ou cuirs,5510Z,Hôtels et hébergement similaire,241
D1205,Nettoyage d'articles textiles ou cuirs,7830Z,Autre mise à disposition de ressources humaines,303
D1205,Nettoyage d'articles textiles ou cuirs,9601B,Blanchisserie-teinturerie de détail,612
D1206,Réparation d'articles en cuir et matériaux souples,3250A,Fabrication de matériel médico-chirurgical et dentaire,11
D1206,Réparation d'articles en cuir et matériaux souples,9523Z,Réparation de chaussures et d'articles en cuir,97
D1206,Réparation d'articles en cuir et matériaux souples,9529Z,Réparation d'autres biens personnels et domestiques,21
D1207,Retouches en habillement,4771Z,Commerce de détail d'habillement en magasin spécialisé,164
D1207,Retouches en habillement,9499Z,Autres organisations fonctionnant par adhésion volontaire,65
D1207,Retouches en habillement,9529Z,Réparation d'autres biens personnels et domestiques,51
D1208,Soins esthétiques et corporels,4645Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,451
D1208,Soins esthétiques et corporels,4719A,Grands magasins,100
D1208,Soins esthétiques et corporels,4775Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,3971
D1208,Soins esthétiques et corporels,5510Z,Hôtels et hébergement similaire,1793
D1208,Soins esthétiques et corporels,9313Z,Activités des centres de culture physique,158
D1208,Soins esthétiques et corporels,9602A,Coiffure,834
D1208,Soins esthétiques et corporels,9602B,Soins de beauté,5567
D1208,Soins esthétiques et corporels,9604Z,Entretien corporel,1753
D1209,Vente de végétaux,0119Z,Autres cultures non permanentes,55
D1209,Vente de végétaux,0129Z,Autres cultures permanentes,1
D1209,Vente de végétaux,0130Z,Reproduction de plantes,70
D1209,Vente de végétaux,4622Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,115
D1209,Vente de végétaux,4711F,Hypermarchés,459
D1209,Vente de végétaux,4752B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)",305
D1209,Vente de végétaux,4776Z,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",3298
D1209,Vente de végétaux,4789Z,Autres commerces de détail sur éventaires et marchés,61
D1210,Vente en animalerie,4711F,Hypermarchés,231
D1210,Vente en animalerie,4776Z,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",447
D1210,Vente en animalerie,7830Z,Autre mise à disposition de ressources humaines,119
D1211,Vente en articles de sport et loisirs,4711F,Hypermarchés,1178
D1211,Vente en articles de sport et loisirs,4726Z,Commerce de détail de produits à base de tabac en magasin spécialisé,369
D1211,Vente en articles de sport et loisirs,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",154
D1211,Vente en articles de sport et loisirs,4743Z,Commerce de détail de matériels audio et vidéo en magasin spécialisé,125
D1211,Vente en articles de sport et loisirs,4761Z,Commerce de détail de livres en magasin spécialisé,652
D1211,Vente en articles de sport et loisirs,4762Z,Commerce de détail de journaux et papeterie en magasin spécialisé,733
D1211,Vente en articles de sport et loisirs,4763Z,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé,18
D1211,Vente en articles de sport et loisirs,4764Z,Commerce de détail d'articles de sport en magasin spécialisé,3473
D1211,Vente en articles de sport et loisirs,4765Z,Commerce de détail de jeux et jouets en magasin spécialisé,665
D1211,Vente en articles de sport et loisirs,4778C,Autres commerces de détail spécialisés divers,1051
D1211,Vente en articles de sport et loisirs,4779Z,Commerce de détail de biens d'occasion en magasin,91
D1211,Vente en articles de sport et loisirs,5914Z,Projection de films cinématographiques,77
D1211,Vente en articles de sport et loisirs,7721Z,Location et location-bail d'articles de loisirs et de sport,336
D1211,Vente en articles de sport et loisirs,7722Z,Location de vidéocassettes et disques vidéo,2
D1211,Vente en articles de sport et loisirs,9529Z,Réparation d'autres biens personnels et domestiques,49
D1212,Vente en décoration et équipement du foyer,4532Z,Commerce de détail d'équipements automobiles,214
D1212,Vente en décoration et équipement du foyer,4647Z,"Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage",85
D1212,Vente en décoration et équipement du foyer,4673B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,175
D1212,Vente en décoration et équipement du foyer,4711F,Hypermarchés,1365
D1212,Vente en décoration et équipement du foyer,4719A,Grands magasins,69
D1212,Vente en décoration et équipement du foyer,4719B,Autres commerces de détail en magasin non spécialisé,351
D1212,Vente en décoration et équipement du foyer,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",223
D1212,Vente en décoration et équipement du foyer,4742Z,Commerce de détail de matériels de télécommunication en magasin spécialisé,1053
D1212,Vente en décoration et équipement du foyer,4743Z,Commerce de détail de matériels audio et vidéo en magasin spécialisé,163
D1212,Vente en décoration et équipement du foyer,4751Z,Commerce de détail de textiles en magasin spécialisé,147
D1212,Vente en décoration et équipement du foyer,4752A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)",231
D1212,Vente en décoration et équipement du foyer,4752B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)",1503
D1212,Vente en décoration et équipement du foyer,4753Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",114
D1212,Vente en décoration et équipement du foyer,4754Z,Commerce de détail d'appareils électroménagers en magasin spécialisé,708
D1212,Vente en décoration et équipement du foyer,4759A,Commerce de détail de meubles,1847
D1212,Vente en décoration et équipement du foyer,4759B,Commerce de détail d'autres équipements du foyer,780
D1212,Vente en décoration et équipement du foyer,4763Z,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé,14
D1212,Vente en décoration et équipement du foyer,4778C,Autres commerces de détail spécialisés divers,990
D1212,Vente en décoration et équipement du foyer,4779Z,Commerce de détail de biens d'occasion en magasin,159
D1212,Vente en décoration et équipement du foyer,4789Z,Autres commerces de détail sur éventaires et marchés,69
D1212,Vente en décoration et équipement du foyer,6120Z,Télécommunications sans fil,161
D1213,Vente en gros de matériel et équipement,4711F,Hypermarchés,264
D1213,Vente en gros de matériel et équipement,4752B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)",250
D1213,Vente en gros de matériel et équipement,4759A,Commerce de détail de meubles,168
D1214,Vente en habillement et accessoires de la personne,1399Z,Fabrication d'autres textiles n.c.a.,41
D1214,Vente en habillement et accessoires de la personne,1411Z,Fabrication de vêtements en cuir,4
D1214,Vente en habillement et accessoires de la personne,1413Z,Fabrication de vêtements de dessus,497
D1214,Vente en habillement et accessoires de la personne,1414Z,Fabrication de vêtements de dessous,115
D1214,Vente en habillement et accessoires de la personne,1419Z,Fabrication d'autres vêtements et accessoires,70
D1214,Vente en habillement et accessoires de la personne,1431Z,Fabrication d'articles chaussants à mailles,44
D1214,Vente en habillement et accessoires de la personne,1512Z,"Fabrication d'articles de voyage, de maroquinerie et de sellerie",332
D1214,Vente en habillement et accessoires de la personne,1520Z,Fabrication de chaussures,78
D1214,Vente en habillement et accessoires de la personne,3212Z,Fabrication d'articles de joaillerie et bijouterie,154
