ogr_id|ogr_label
10805|Aide à domicile
10806|Aide agricole en arboriculture
10807|Aide agricole en maraîchage-horticulture
10808|Aide agricole en polyculture
10809|Aide agricole en production florale
10810|Aide agricole en production fruitière
10811|Aide agricole en production laitière
10812|Aide agricole en production légumière
10813|Aide agricole en production végétale
10814|Aide agricole en viticulture
10815|Aide arboricole
10816|Aide aux personnes âgées
10817|Aide carrossier / carrossière
10818|Aide chaudronnier / chaudronnière
10819|Aide compagnon forgeron industriel / Aide compagnonne forgeronne industrielle
10820|Aide conducteur / conductrice de machines à papier ou carton
10821|Aide conducteur / conductrice de machines à commande numérique de fabrication de panneaux à base de bois
10822|Aide conducteur / conductrice de machines de façonnage
10823|Aide conducteur / conductrice de machines d'impression
10824|Aide conducteur / conductrice en industrie papetière
10825|Aide de conchyliculture
10826|Aide de cuisine
10827|Aide de cuisine de collectivité
10828|Aide de laboratoire d'analyse industrielle
10829|Aide de pisciculture
10830|Aide de radiologie
10831|Aide de vie scolaire
10832|Aide d'élevage aquacole
10833|Aide d'élevage bovin
10834|Aide d'élevage caprin
10835|Aide d'élevage cunicole (lapins)
10836|Aide d'élevage de chevaux
10837|Aide d'élevage en production de volaille
10838|Aide d'élevage en production laitière
10839|Aide d'élevage ostréicole
10840|Aide d'élevage ovin
10841|Aide d'élevage porcin
10842|Aide dentaire
10843|Aide documentaliste
10844|Aide électricien / électricienne de maintenance
10845|Aide électricien monteur / électricienne monteuse réseaux
10846|Aide familial / familiale
10847|Aide forgeron pilonnier / forgeronne pilonnière
10848|Aide gouvernant / Aide gouvernante en hôtellerie
10849|Aide horticole
10850|Aide lamineur / lamineuse
10851|Aide maçon / maçonne Voiries et Réseaux Divers VRD
10852|Aide manipulateur / manipulatrice en radiologie
10853|Aide maraîcher / maraîchère
10854|Aide maternel / maternelle d'école
10855|Aide mécanicien / mécanicienne cellule et motorisation d'armement
10856|Aide médico-psychologique
10857|Aide ménager / ménagère à domicile
10858|Aide monteur / monteuse d'installations en télécommunications et courants faibles
10859|Aide sécheur / sécheuse en industrie papetière
10860|Aide tuyauteur / tuyauteuse
10861|Aide vendeur / vendeuse de produits frais en gros
10862|Aide viticole
10863|Aide-agent / Aide-agente technique de nettoyage industriel
10864|Aide-arboriculteur / Aide-arboricultrice
10865|Aide-biochimiste d'analyse industrielle
10866|Aide-biologiste d'analyse industrielle
10867|Aide-boucher / Aide-bouchère
10868|Aide-boulanger / Aide-boulangère
10869|Aide-charcutier / Aide-charcutière
10870|Aide-chimiste d'analyse industrielle
10871|Aide-comptable
10872|Aide-comptable facturier / facturière
10873|Aide-conducteur / Aide-conductrice de machine à teindre en industrie textile
10874|Aide-conducteur / Aide-conductrice de machine d'impression textile
10875|Aide-déménageur / Aide-déménageuse
10876|Aide-géomètre-topographe
10877|Aide-livreur / Aide-livreuse
10878|Aide-machiniste sur équipements de production en industrie du bois
10879|Aide-maçon / Aide-maçonne
10880|Aide-magasinier / Aide-magasinière
10881|Aide-mécanicien / Aide-mécanicienne en montage-assemblage mécanique
10882|Aide-monteur / Aide-monteuse en montage-assemblage mécanique
10883|Aide-mouleur-stratifieur / Aide-mouleuse-stratifieuse
10884|Aide-opérateur / Aide-opératrice en industrie chimique
10885|Aide-pâtissier / Aide-pâtissière
10886|Aide-pépiniériste
10887|Aide-physicien / Aide-physicienne d'analyse industrielle
10888|Aide-préparateur / Aide-préparatrice en pharmacie
10889|Aide-rédacteur / Aide-rédactrice d'assurances
10890|Aide-régleur / Aide-régleuse en industrie plastique et caoutchouc
10891|Aide-soignant / Aide-soignante
10892|Aide-soignant / Aide-soignante à domicile
10893|Aide-soignant / Aide-soignante en gériatrie
10894|Aide-soignant / Aide-soignante en puériculture
10895|Aide-soignant hospitalier / Aide-soignante hospitalière
10896|Aide-soudeur / Aide-soudeuse en montage-assemblage mécanique
10897|Aide-tireur / Aide-tireuse canon
10898|Aide-vacher / Aide-vachère
10899|Aide-vétérinaire
10900|Aide-viticulteur / Aide-viticultrice
10901|Aiguilleteur / Aiguilleteuse
10902|Aiguilleur / Aiguilleuse du ciel
10903|Aiguilleur / Aiguilleure du rail
10904|Ajusteur / Ajusteuse au banc
10905|Ajusteur balancier / Ajusteuse balancière
10906|Ajusteur / Ajusteuse composites
10907|Ajusteur / Ajusteuse de fabrication
10908|Ajusteur-emboutisseur / Ajusteuse-emboutisseuse
10909|Ajusteur-matriceur / Ajusteuse-matriceuse
10910|Ajusteur-mécanicien / Ajusteuse-mécanicienne de fabrication
10911|Ajusteur-metteur / Ajusteuse-metteuse au point de prototypes
10912|Ajusteur-monteur / Ajusteuse-monteuse aéronautique
10913|Ajusteur-monteur / Ajusteuse-monteuse de cellules aéronefs
10914|Ajusteur-monteur / Ajusteuse-monteuse de fabrication
10915|Ajusteur-mouliste / Ajusteuse-mouliste
10916|Ajusteur-outilleur / Ajusteuse-outilleuse de fabrication
10917|Ajusteur-outilleur / Ajusteuse-outilleuse sur moule métallique
10918|Ajusteur-rectifieur / Ajusteuse-rectifieuse de fabrication
10919|Ajusteur-régleur / Ajusteuse-régleuse de fabrication en instruments d'optique
10920|Aléseur / Aléseuse
10921|Aléseur pointeur / Aléseuse pointeuse
10922|Algoculteur / Algocultrice (algues)
10923|Allergologue
10924|Alpiniste du bâtiment
10925|Ambassadeur / Ambassadrice
10926|Ambassadeur / Ambassadrice du tri
10927|Ambulancier / Ambulancière
10928|Ambulancier hospitalier / Ambulancière hospitalière
10929|Ambulancier / Ambulancière urgentiste
10930|Analyst revenue management
10931|Analyste biologie/microbiologie en industrie
10932|Analyste budgétaire
10933|Analyste cogniticien / cogniticienne informatique
10934|Analyste concepteur / conceptrice informatique
10935|Analyste d'application
10936|Analyste de crédits et risques bancaires
10937|Analyste de gestion d'entreprise
10938|Analyste de gestion informatique
10939|Analyste de laboratoire en industrie pharmaceutique
10940|Analyste de produits dérivés
10941|Analyste de signaux électromagnétiques
10942|Analyste des services techniques du renseignement
10943|Analyste d'étude informatique
10944|Analyste développeur / développeuse
10945|Analyste d'exploitation
10946|Analyste en géomatique
10947|Analyste en intelligence économique
10948|Analyste engagements bancaires
10949|Analyste financier / financière
10950|Analyste fonctionnel / fonctionnelle informatique
10951|Analyste logistique
10952|Analyste organique informatique
10953|Analyste physicochimiste en industrie
10954|Analyste prêt bancaire
10955|Analyste radioactivité en industrie
10956|Analyste réseau informatique
10957|Analyste responsable d'application informatique
10958|Analyste sensoriel / sensorielle
10959|Analyste télématique
10960|Analyste-programmeur / Analyste-programmeuse de micro-informatique
10961|Analyste-programmeur / Analyste-programmeuse d'étude informatique
10962|Analyste-programmeur / Analyste-programmeuse en informatique industrielle
10963|Analyste-programmeur / Analyste-programmeuse gestion informatique
10964|Analyste-programmeur / Analyste-programmeuse informatique
10965|Analyste-programmeur / Analyste-programmeuse scientifique informatique
10966|Ânier / Ânière
10967|Animalier / Animalière de laboratoire
10968|Animalier / Animalière en parc zoologique
10969|Animateur / Animatrice 2D
10970|Animateur / Animatrice 3D
10971|Animateur adjoint / Animatrice adjointe sanitaire auprès d'enfants ou d'adolescents
10972|Animateur / Animatrice agricole
10973|Animateur / Animatrice classe de découverte
10974|Animateur commercial / Animatrice commerciale
10975|Animateur / Animatrice composition en industrie verrière
10976|Animateur conseiller / Animatrice conseillère en Technologies de l'Information et de la Communication -TIC-
10977|Animateur coordonnateur / Animatrice coordonnatrice d'activités du troisième âge
10978|Animateur coordonnateur / Animatrice coordonnatrice d'activités jeunesse
10979|Animateur / Animatrice d'activités audiovisuelles
10980|Animateur / Animatrice d'activités culturelles et de détente
10981|Animateur / Animatrice d'activités culturelles et techniques
10982|Animateur / Animatrice d'activités culturelles; techniques ou ludiques
10983|Animateur / Animatrice d'activités périscolaires
10984|Animateur / Animatrice d'activités sociales et de vie locale
10985|Animateur / Animatrice d'arts plastiques
10986|Animateur / Animatrice d'atelier artistique ou ludique
10987|Animateur / Animatrice d'atelier d'activités manuelles
10988|Animateur / Animatrice d'atelier de production textile
10989|Animateur / Animatrice d'atelier d'écriture
10990|Animateur / Animatrice d'atelier d'expression corporelle
10991|Animateur / Animatrice d'atelier en maison de retraite
10992|Animateur / Animatrice d'atelier Internet
10993|Animateur / Animatrice d'atelier lecture
10994|Animateur / Animatrice d'atelier multimédia
10995|Animateur / Animatrice d'atelier musical
10996|Animateur / Animatrice d'atelier sciences
10997|Animateur / Animatrice d'attractions
10999|Animateur / Animatrice d'accueil de loisirs (centre aéré)
11000|Animateur / Animatrice d'accueil de loisirs (centre de loisirs)
11001|Animateur / Animatrice d'accueil collectif de mineurs (ACM)
11002|Animateur / Animatrice de chantier de jeunes bénévoles
11003|Animateur / Animatrice de chantier international de jeunes bénévoles
11004|Animateur / Animatrice de charte de pays
11005|Animateur / Animatrice de club de vacances
11006|Animateur / Animatrice de club enfants
11007|Animateur / Animatrice de séjour de vacances
11008|Animateur / Animatrice de communauté virtuelle
11009|Animateur / Animatrice de convivialité en structure d'accueil
11010|Animateur / Animatrice de cyberespace
11011|Animateur / Animatrice de développement local
11012|Animateur / Animatrice de développement régional
11013|Animateur / Animatrice de développement territorial
11014|Animateur / Animatrice de formateurs
11015|Animateur / Animatrice de formation
11016|Animateur / Animatrice de forum sur internet
11017|Animateur / Animatrice de foyer rural
11018|Animateur / Animatrice de ligne de fabrication électrique
11019|Animateur / Animatrice de ligne de fabrication électronique
11020|Animateur / Animatrice de ligne de fabrication mécanique
11021|Animateur / Animatrice de loisirs auprès des enfants et adolescents
11022|Animateur / Animatrice de loisirs de plage
11023|Animateur / Animatrice de loisirs pour enfants
11024|Animateur / Animatrice de mini-club enfants
11025|Animateur / Animatrice de parc de loisirs
11026|Animateur / Animatrice de pays
11027|Animateur / Animatrice de personnage de parc de loisirs
11028|Animateur / Animatrice de quartier
11029|Animateur / Animatrice de régie de quartier
11030|Animateur / Animatrice de réseau d'entreprises
11031|Animateur / Animatrice de sécurité du BTP
11032|Animateur / Animatrice de soirées
11033|Animateur / Animatrice de soirées privées
11034|Animateur / Animatrice de spectacles
11035|Animateur / Animatrice de vente
11036|Animateur / Animatrice de village de vacances
11037|Animateur / Animatrice d'écomusée
