code,ROME1,ROME2,ROME3,label,ROME
12115,A,14,14,Chef de culture en exploitation maraîchère,A1414
12116,A,14,14,Chef de culture floriculture,A1414
12117,A,14,14,Chef de culture horticole,A1414
12118,A,14,14,Chef de culture maraîchère,A1414
12119,A,14,14,Chef de culture pépinière,A1414
38774,A,14,14,Chef d'équipe en production maraîchère,A1414
12520,A,14,14,Chef d'exploitation en maraîchage-horticulture,A1414
13216,A,14,14,Conducteur / Conductrice de travaux horticoles,A1414
13846,A,14,14,Cressiculteur / Cressicultrice,A1414
13874,A,14,14,Cultivateur / Cultivatrice de primeurs,A1414
13875,A,14,14,Cultivateur / Cultivatrice d'endives,A1414
14364,A,14,14,Directeur / Directrice des cultures,A1414
14824,A,14,14,Endivier / Endivière,A1414
15098,A,14,14,Floriculteur / Floricultrice,A1414
15476,A,14,14,Horticulteur / Horticultrice,A1414
16164,A,14,14,Lavandiculteur / Lavandicultrice,A1414
16384,A,14,14,Maraîcher / Maraîchère,A1414
17372,A,14,14,Osiériculteur / Osiéricultrice,A1414
17388,A,14,14,Ouvrier / Ouvrière agricole en maraîchage-horticulture,A1414
17411,A,14,14,Ouvrier / Ouvrière champignonniste,A1414
17424,A,14,14,Ouvrier / Ouvrière de champignonnière,A1414
17427,A,14,14,Ouvrier / Ouvrière de culture maraîchère,A1414
17494,A,14,14,Ouvrier / Ouvrière en production horticole biologique,A1414
17495,A,14,14,Ouvrier / Ouvrière en production maraîchère biologique,A1414
17496,A,14,14,Ouvrier / Ouvrière en production pépinière biologique,A1414
17504,A,14,14,Ouvrier / Ouvrière horticole ,A1414
17505,A,14,14,Ouvrier / Ouvrière horticole serriste,A1414
17516,A,14,14,Ouvrier / Ouvrière pépiniériste ,A1414
17530,A,14,14,Ouvrier / Ouvrière serriste ,A1414
17506,A,14,14,Ouvrier maraîcher / Ouvrière maraîchère ,A1414
17507,A,14,14,Ouvrier maraîcher / Ouvrière maraîchère de culture légumière,A1414
17508,A,14,14,Ouvrier maraîcher / Ouvrière maraîchère primeuriste,A1414
17653,A,14,14,Pépiniériste,A1414
17654,A,14,14,Pépiniériste viticole,A1414
18067,A,14,14,Primeuriste,A1414
18088,A,14,14,Producteur / Productrice de plantes à parfum,A1414
18089,A,14,14,Producteur / Productrice de plantes aromatiques,A1414
18090,A,14,14,Producteur / Productrice de plantes in vitro,A1414
18091,A,14,14,Producteur / Productrice de plantes médicinales,A1414
18095,A,14,14,Producteur / Productrice de semences,A1414
18097,A,14,14,Producteur / Productrice de tabac,A1414
18224,A,14,14,Producteur / Productrice de tomates,A1414
18681,A,14,14,Responsable de champignonnière,A1414
19282,A,14,14,Rosiériste,A1414
19357,A,14,14,Second / Seconde d'exploitation horticole,A1414
19411,A,14,14,Semencier / Semencière,A1414
19414,A,14,14,Serriste,A1414
19610,A,14,14,Tabaculteur / Tabacultrice,A1414
11559,A,14,15,Bosco,A1415
15379,A,14,15,Goémonier / Goémonière,A1415
16310,A,14,15,Maître / Maîtresse d'équipage à la pêche,A1415
16397,A,14,15,Marin calier,A1415
16402,A,14,15,Marin fileyeur,A1415
16403,A,14,15,Marin glaceur,A1415
16404,A,14,15,Marin grande pêche,A1415
16406,A,14,15,Marin-pêcheur,A1415
16408,A,14,15,Marin-trancheur,A1415
17600,A,14,15,Pêcheur / Pêcheuse à pied,A1415
18284,A,14,15,Ramendeur / Ramendeuse,A1415
20326,A,14,15,Timonier / Timonière,A1415
10801,A,14,16,Agriculteur / Agricultrice,A1416
10803,A,14,16,Agriculteur / Agricultrice en polyculture,A1416
11505,A,14,16,Betteravier / Betteravière,A1416
11726,A,14,16,Céréalier / Céréalière,A1416
38880,A,14,16,Chef de chantier de travaux agricoles,A1416
12113,A,14,16,Chef de culture céréalière,A1416
12215,A,14,16,Chef de production agricole,A1416
12444,A,14,16,Chef d'équipe d'exploitation agricole,A1416
12466,A,14,16,Chef d'équipe en polyculture élevage,A1416
12509,A,14,16,Chef d'exploitation agricole,A1416
38881,A,14,16,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,A1416
13558,A,14,16,Contremaître / Contremaîtresse agricole,A1416
13571,A,14,16,Contremaître / Contremaîtresse d'exploitation agricole,A1416
13872,A,14,16,Cultivateur / Cultivatrice de grandes cultures,A1416
13873,A,14,16,Cultivateur / Cultivatrice de plein champ,A1416
14968,A,14,16,Exploitant / Exploitante agricole,A1416
15302,A,14,16,Gérant / Gérante d'exploitation agricole,A1416
16036,A,14,16,Intendant / Intendante d'exploitation agricole,A1416
16295,A,14,16,Maïsiculteur / Maïsicultrice,A1416
17387,A,14,16,Ouvrier / Ouvrière agricole de grandes cultures,A1416
17493,A,14,16,Ouvrier / Ouvrière en polyculture élevage,A1416
17399,A,14,16,Ouvrier agricole polyvalent / Ouvrière agricole polyvalente,A1416
17875,A,14,16,Polyculteur éleveur / Polycultrice éleveuse,A1416
18084,A,14,16,Producteur / Productrice de cannes à sucre,A1416
18092,A,14,16,Producteur / Productrice de pommes de terre,A1416
18093,A,14,16,Producteur / Productrice de protéagineux,A1416
18101,A,14,16,Producteur / Productrice d'oléagineux,A1416
18413,A,14,16,Régisseur / Régisseuse d'exploitation agricole,A1416
18421,A,14,16,Régisseur / Régisseuse en agriculture,A1416
19266,A,14,16,Riziculteur / Rizicultrice,A1416
19356,A,14,16,Second / Seconde d'exploitation en polyculture élevage,A1416
17552,A,14,17,Paludier / Paludière,A1417
18094,A,14,17,Producteur / Productrice de sel,A1417
19301,A,14,17,Saliculteur / Salicultrice,A1417
19302,A,14,17,Salinier / Salinière,A1417
19313,A,14,17,Saunier / Saunière,A1417
10899,A,15,01,Aide-vétérinaire,A1501
11449,A,15,01,Auxiliaire de santé animale,A1501
11450,A,15,01,Auxiliaire de soins aux animaux,A1501
11451,A,15,01,Auxiliaire de soins vétérinaires,A1501
11452,A,15,01,Auxiliaire de vétérinaire,A1501
11463,A,15,01,Auxiliaire Spécialisé / Spécialisée Vétérinaire -ASV-,A1501
11464,A,15,01,Auxiliaire vétérinaire,A1501
11465,A,15,01,Auxiliaire Vétérinaire Qualifié / Qualifiée -AVQ-,A1501
38730,A,15,01,Garçon / Fille de cour d'entraînement de chevaux,A1501
38815,A,15,01,Garde d'animaux de compagnie - Pet sitter,A1501
19442,A,15,01,Soigneur / Soigneuse de chevaux,A1501
19445,A,15,01,Soigneur / Soigneuse de ménagerie,A1501
19447,A,15,01,Soigneur / Soigneuse d'équidés,A1501
19448,A,15,01,Soigneur / Soigneuse en parc zoologique,A1501
19449,A,15,01,Soigneur / Soigneuse en pension animale,A1501
19441,A,15,01,Soigneur animalier / Soigneuse animalière,A1501
16390,A,15,02,Maréchal-ferrant / Maréchale-ferrant,A1502
17559,A,15,02,Pareur / Pareuse d'onglon,A1502
17604,A,15,02,Pédicure pour bovin,A1502
11355,A,15,03,Assistant toiletteur / Assistante toiletteuse,A1503
11485,A,15,03,Baigneur-peigneur / Baigneuse-peigneuse d'animaux,A1503
20348,A,15,03,Toiletteur / Toiletteuse canin,A1503
20349,A,15,03,Toiletteur / Toiletteuse d'animaux,A1503
20350,A,15,03,Toiletteur / Toiletteuse pour chiens,A1503
20363,A,15,03,Tondeur / Tondeuse d'animaux,A1503
20672,A,15,04,Vétérinaire,A1504
20673,A,15,04,Vétérinaire assistant / assistante,A1504
20674,A,15,04,Vétérinaire biologiste,A1504
20675,A,15,04,Vétérinaire canin,A1504
20678,A,15,04,Vétérinaire équin,A1504
20679,A,15,04,Vétérinaire mixte,A1504
20680,A,15,04,Vétérinaire praticien / praticienne,A1504
20681,A,15,04,Vétérinaire rural / rurale,A1504
20682,A,15,04,Vétérinaire sanitaire,A1504
20683,A,15,04,Vétérinaire sapeur-pompier / sapeuse-pompière,A1504
11101,B,11,01,Aquarelliste,B1101
11154,B,11,01,Artiste conceptuel / conceptuelle,B1101
11158,B,11,01,Artiste peintre,B1101
11159,B,11,01,Artiste peintre à l'aérographe,B1101
11160,B,11,01,Artiste peintre décorateur / décoratrice,B1101
11161,B,11,01,Artiste plasticien / plasticienne,B1101
11162,B,11,01,Artiste sérigraphe,B1101
11163,B,11,01,Artiste sonore,B1101
11656,B,11,01,Calligraphe,B1101
38440,B,11,01,Caricaturiste,B1101
13837,B,11,01,Créateur / Créatrice en arts plastiques,B1101
14017,B,11,01,Dessinateur / Dessinatrice d'art,B1101
14092,B,11,01,Dessinateur-illustrateur / Dessinatrice-illustratrice,B1101
16201,B,11,01,Lithographe,B1101
17570,B,11,01,Pastelliste,B1101
17611,B,11,01,Peintre animalier / animalière,B1101
17615,B,11,01,Peintre cartonnier / cartonnière,B1101
17616,B,11,01,Peintre d'art,B1101
17623,B,11,01,Peintre en fresque,B1101
17627,B,11,01,Peintre en trompe-l'oeil,B1101
17635,B,11,01,Peintre lithographe,B1101
17636,B,11,01,Peintre mosaïste,B1101
17637,B,11,01,Peintre paysagiste,B1101
17661,B,11,01,Performeur / Performeuse,B1101
17823,B,11,01,Plasticien / Plasticienne,B1101
17900,B,11,01,Portraitiste,B1101
19335,B,11,01,Sculpteur / Sculptrice,B1101
19338,B,11,01,Sculpteur / Sculptrice ornemaniste,B1101
19340,B,11,01,Sculpteur / Sculptrice statuaire,B1101
19336,B,11,01,Sculpteur animalier / Sculptrice animalière,B1101
19344,B,11,01,Sculpteur-médailleur / Sculptrice-médailleuse,B1101
19345,B,11,01,Sculpteur-modeleur / Sculptrice-modeleuse,B1101
20686,B,11,01,Vidéaste,B1101
11723,B,12,01,Céramiste concepteur / conceptrice,B1201
11724,B,12,01,Céramiste d'art,B1201
11725,B,12,01,Céramiste praticien / praticienne,B1201
15238,B,12,01,Garnisseur / Garnisseuse en céramique,B1201
16700,B,12,01,Modeleur sculpteur / Modeleuse sculptrice en céramique,B1201
16701,B,12,01,Modeleur sculpteur / Modeleuse sculptrice en matériaux de synthèse,B1201
17214,B,12,01,Opérateur / Opératrice en restauration de céramique,B1201
17953,B,12,01,Potier / Potière,B1201
17954,B,12,01,Potier / Potière en réfractaire,B1201
19217,B,12,01,Restaurateur / Restauratrice de céramique,B1201
19305,B,12,01,Santonnier / Santonnière,B1201
20375,B,12,01,Tourneur / Tourneuse en poterie,B1201
10347,B,13,01,Agenceur / Agenceuse d'intérieur de magasin,B1301
13906,B,13,01,Décorateur / Décoratrice étalagiste,B1301
14896,B,13,01,Etalagiste,B1301
14897,B,13,01,Etalagiste décorateur / décoratrice,B1301
14898,B,13,01,Etalagiste en articles de luxe,B1301
14899,B,13,01,Etalagiste en bijouterie,B1301
14900,B,13,01,Etalagiste en chaussures,B1301
14901,B,13,01,Etalagiste en maroquinerie,B1301
14902,B,13,01,Etalagiste en parfumerie,B1301
14903,B,13,01,Etalagiste en prêt-à-porter,B1301
16631,B,13,01,Marchandiseur visuel / Marchandiseuse visuel,B1301
19320,B,13,01,Scénographe produits,B1301
19322,B,13,01,Scénographe-muséographe,B1301
20712,B,13,01,Visual merchandiser,B1301
11136,B,13,02,Argenteur / Argenteuse en orfèvrerie,B1302
11138,B,13,02,Argenteur / Argenteuse sur feuille,B1302
11139,B,13,02,Argenteur / Argenteuse sur verre ou cristal,B1302
13904,B,13,02,Décorateur / Décoratrice en verrerie,B1302
13910,B,13,02,Décorateur / Décoratrice sur verre,B1302
14521,B,13,02,Doreur / Doreuse d'art,B1302
14522,B,13,02,Doreur / Doreuse ornemaniste,B1302
14524,B,13,02,Doreur / Doreuse sur tranche,B1302
14735,B,13,02,Emailleur / Emailleuse d'art,B1302
14739,B,13,02,Emailleur / Emailleuse sur verre,B1302
15085,B,13,02,Fileur-étireur / Fileuse-étireuse à la main,B1302
15087,B,13,02,Finisseur / Finisseuse d'art,B1302
15091,B,13,02,Finisseur-décorateur / Finisseuse-décoratrice d'objets d'art et artisanaux,B1302
15523,B,13,02,Imprimeur / Imprimeuse papier peint à la planche,B1302
16160,B,13,02,Laqueur / Laqueuse sur bois,B1302
16161,B,13,02,Laqueur-décorateur / Laqueuse-décoratrice,B1302
16162,B,13,02,Laqueur-doreur / Laqueuse-doreuse,B1302
17428,B,13,02,Ouvrier / Ouvrière de décoration à la main,B1302
17574,B,13,02,Patineur / Patineuse sur bois à la main,B1302
17609,B,13,02,Peintre à la main sur verre,B1302
17631,B,13,02,Peintre finisseur / finisseuse à la main,B1302
17644,B,13,02,Peintre sur céramique,B1302
17646,B,13,02,Peintre sur soie,B1302
17650,B,13,02,Peintre-fileur-décorateur / Peintre-fileuse-décoratrice en céramique,B1302
17651,B,13,02,Peintre-fileur-incrustateur / Peintre-fileuse-incrustatrice à la main,B1302
17882,B,13,02,Ponceur-vernisseur / Ponceuse-vernisseuse à la main,B1302
19225,B,13,02,Restaurateur / Restauratrice de tableaux,B1302
19235,B,13,02,Restaurateur / Restauratrice sur verre,B1302
19236,B,13,02,Restaurateur-doreur / Restauratrice-doreuse sur oeuvres d'art,B1302
19239,B,13,02,Retoucheur / Retoucheuse bois,B1302
20658,B,13,02,Vernisseur / Vernisseuse au tampon,B1302
11100,B,13,03,Aquafortiste,B1303
12649,B,13,03,Ciseleur / Ciseleuse,B1303
14909,B,13,03,Etampeur / Etampeuse,B1303
15400,B,13,03,Graveur / Graveuse à l'acide,B1303
15401,B,13,03,Graveur / Graveuse à l'eau forte,B1303
15402,B,13,03,Graveur / Graveuse au sable,B1303
15403,B,13,03,Graveur / Graveuse d'art,B1303
15404,B,13,03,Graveur / Graveuse en miroiterie,B1303
15405,B,13,03,Graveur / Graveuse en orfèvrerie,B1303
15406,B,13,03,Graveur / Graveuse en taille douce,B1303
15409,B,13,03,Graveur / Graveuse héraldique,B1303
15410,B,13,03,Graveur / Graveuse ornementaliste,B1303
15411,B,13,03,Graveur / Graveuse sur bois,B1303
15412,B,13,03,Graveur / Graveuse sur cristal,B1303
15413,B,13,03,Graveur / Graveuse sur métal,B1303
15414,B,13,03,Graveur / Graveuse sur pierre,B1303
15416,B,13,03,Graveur / Graveuse sur verre,B1303
15407,B,13,03,Graveur et fondeur / Graveuse et fondeuse de caractères,B1303
15417,B,13,03,Graveur-ciseleur / Graveuse-ciseleuse,B1303
15418,B,13,03,Graveur-polisseur / Graveuse-polisseuse de roches,B1303
15456,B,13,03,Guillocheur / Guillocheuse,B1303
19616,B,13,03,Taille-doucier / Taille-doucière,B1303
19627,B,13,03,Tailleur / Tailleuse sur cristal,B1303
19628,B,13,03,Tailleur-graveur / Tailleuse-graveuse,B1303
11663,B,14,01,Canneur / Canneuse de chaises,B1401
11664,B,14,01,Canneur rempailleur / Canneuse rempailleuse,B1401
18509,B,14,01,Rempailleur / Rempailleuse de chaises,B1401
19287,B,14,01,Rotinier / Rotinière,B1401
20504,B,14,01,Vannier / Vannière,B1401
20505,B,14,01,Vannier osiériculteur / Vannière osiéricultrice,B1401
12061,B,14,02,Chef d'atelier en reliure artisanale,B1402
13516,B,14,02,Conservateur-restaurateur / Conservatrice-restauratrice de livres,B1402
18499,B,14,02,Relieur / Relieuse d'art,B1402
18500,B,14,02,Relieur / Relieuse main,B1402
18501,B,14,02,Relieur-doreur / Relieuse-doreuse,B1402
19220,B,14,02,Restaurateur / Restauratrice de livres anciens,B1402
19223,B,14,02,Restaurateur / Restauratrice de papier,B1402
10230,B,15,01,Accordeur / Accordeuse de pianos,B1501
10231,B,15,01,Accordeur-réparateur / Accordeuse-réparatrice de pianos,B1501
11109,B,15,01,Archetier / Archetière,B1501
12669,B,15,01,Clétier / Clétière,B1501
15022,B,15,01,Fabricant / Fabricante d'accordéons,B1501
15023,B,15,01,Fabricant / Fabricante d'anches,B1501
15026,B,15,01,Fabricant / Fabricante de percussions,B1501
15045,B,15,01,Facteur / Factrice de clavecins,B1501
15046,B,15,01,Facteur / Factrice de harpes,B1501
15047,B,15,01,Facteur / Factrice de percussions,B1501
15048,B,15,01,Facteur / Factrice de pianos,B1501
15050,B,15,01,Facteur / Factrice d'instruments à vent,B1501
15051,B,15,01,Facteur / Factrice d'instruments à vent-bois,B1501
15052,B,15,01,Facteur / Factrice d'instruments à vent-cuivre,B1501
15053,B,15,01,Facteur / Factrice d'instruments anciens,B1501
15054,B,15,01,Facteur / Factrice d'instruments de musique,B1501
15055,B,15,01,Facteur / Factrice d'orgues,B1501
15056,B,15,01,Facteur-réparateur / Factrice-réparatrice d'instruments de musique,B1501
15057,B,15,01,Facteur-restaurateur / Factrice-restauratrice d'instruments de musique,B1501
16229,B,15,01,Luthier / Luthière,B1501
16230,B,15,01,Luthier / Luthière du quatuor,B1501
16231,B,15,01,Luthier / Luthière guitare,B1501
16232,B,15,01,Luthier / Luthière vents,B1501
16815,B,15,01,Monteur / Monteuse en cordes de piano,B1501
19224,B,15,01,Restaurateur / Restauratrice de pianos,B1501
19229,B,15,01,Restaurateur / Restauratrice d'instruments à cordes,B1501
19230,B,15,01,Restaurateur / Restauratrice d'instruments à percussion,B1501
19231,B,15,01,Restaurateur / Restauratrice d'instruments à vent,B1501
19232,B,15,01,Restaurateur / Restauratrice d'instruments de musique,B1501
11141,B,16,01,Armurier / Armurière d'art,B1601
11603,B,16,01,Bronzier / Bronzière,B1601
11604,B,16,01,Bronzier / Bronzière d'art,B1601
11973,B,16,01,Chaudronnier / Chaudronnière d'art,B1601
13810,B,16,01,Coutelier / Coutelière d'art,B1601
13811,B,16,01,Coutelier-réparateur / Coutelière-réparatrice,B1601
14173,B,16,01,Dinandier / Dinandière,B1601
14889,B,16,01,Estampeur / Estampeuse d'art,B1601
14895,B,16,01,Etainier / Etainière,B1601
15075,B,16,01,Ferronnier / Ferronnière d'art,B1601
15076,B,16,01,Ferronnier / Ferronnière feuillagiste,B1601
15100,B,16,01,Fondeur / Fondeuse de bronze,B1601
15101,B,16,01,Fondeur / Fondeuse de cloches,B1601
15120,B,16,01,Forgeron / Forgeronne d'art,B1601
16633,B,16,01,Métallier / Métallière d'art,B1601
16807,B,16,01,Monteur / Monteuse en bronze,B1601
19415,B,16,01,Serrurier / Serrurière d'art,B1601
12209,B,16,02,Chef de place verrier / verrière,B1602
15041,B,16,02,Façonnier / Façonnière d'objets en verre,B1602
15081,B,16,02,Fileur / Fileuse de verre,B1602
15093,B,16,02,Flaconneur / Flaconneuse,B1602
15106,B,16,02,Fondeur / Fondeuse verre main,B1602
19228,B,16,02,Restaurateur / Restauratrice de vitraux,B1602
19343,B,16,02,Sculpteur / Sculptrice sur verre,B1602
19480,B,16,02,Souffleur / Souffleuse au moule,B1602
19481,B,16,02,Souffleur / Souffleuse de verre,B1602
19482,B,16,02,Souffleur / Souffleuse de verre à la canne,B1602
19483,B,16,02,Souffleur / Souffleuse de verre au chalumeau,B1602
19484,B,16,02,Souffleur / Souffleuse de verre-néoniste,B1602
20324,B,16,02,Thermoformeur / Thermoformeuse en verre,B1602
20661,B,16,02,Verrier / Verrière à la calotte,B1602
20662,B,16,02,Verrier / Verrière à la canne,B1602
20663,B,16,02,Verrier / Verrière à la flamme,B1602
20664,B,16,02,Verrier / Verrière à la main,B1602
20665,B,16,02,Verrier / Verrière à main levée,B1602
20666,B,16,02,Verrier / Verrière assortiments,B1602
20667,B,16,02,Verrier / Verrière d'art,B1602
20668,B,16,02,Verrier / Verrière moulure,B1602
20669,B,16,02,Verrier transformateur / Verrière transformatrice à froid,B1602
20714,B,16,02,Vitrailliste,B1602
11510,B,16,03,Bijoutier / Bijoutière,B1603
11511,B,16,03,Bijoutier / Bijoutière fantaisie,B1603
11512,B,16,03,Bijoutier joaillier / Bijoutière joaillière,B1603
11728,B,16,03,Chaîniste,B1603
14165,B,16,03,Diamantaire,B1603
14834,B,16,03,Enfileur / Enfileuse de perles,B1603
15244,B,16,03,Gemmologue,B1603
15245,B,16,03,Gemmologue tailleur / tailleuse,B1603
15378,B,16,03,Glypticien / Glypticienne,B1603
15415,B,16,03,Graveur / Graveuse sur pierres fines,B1603
16070,B,16,03,Joaillier / Joaillière,B1603
16071,B,16,03,Joaillier / Joaillière modéliste,B1603
16157,B,16,03,Lapidaire diamant,B1603
16158,B,16,03,Lapidaire pierres fines et précieuses,B1603
16561,B,16,03,Médailleur / Médailleuse,B1603
